GID_4,NAME_3,NAME_4,pop,builtup,flood,city_corp,corp_spatial,hh_total,pop_total,hh_size,elec_coverage,area_km2,ward_no,n_fragments,pop_norm,builtup_norm,flood_norm,hh_size_norm,ASI,stress_tier
BGD.3.9.3.4_1,Munshiganj Sadar,Char Kewar,14.26969120486939,0.0233574168751255,0.9369905956112856,,,,,,,,,,0.005868811447426835,0.043638133981847994,0.9369905956112856,,0.25186852037543894,Low stress
BGD.3.9.3.5_1,Munshiganj Sadar,Mahakali,14.49959708405789,0.0352117036262837,0.6265822784810129,,,,,,,,,,0.005988446461593278,0.06578522996732852,0.6265822784810129,,0.18206577869345553,Low stress
BGD.3.9.3.6_1,Munshiganj Sadar,Mirkadim Paurashava,85.7176812463328,0.1508596981934112,0.9261363636363636,,,,,,,,,,0.04304785763339264,0.28184776413508517,0.9261363636363636,,0.3473999514097278,Moderate stress
BGD.3.9.3.7_1,Munshiganj Sadar,Mollahkandi,12.606368196109663,0.0313309241706161,0.8440476190476195,,,,,,,,,,0.005003276070868735,0.05853485743059587,0.8440476190476195,,0.2335004152909609,Low stress
BGD.3.9.3.8_1,Munshiganj Sadar,Munshiganj Paurashava,45.40700751355248,0.1174969085625235,0.8378607809847203,,,,,,,,,,0.022071586647621162,0.2195168183929069,0.8378607809847203,,0.29512471634274595,Low stress
BGD.3.9.3.9_1,Munshiganj Sadar,Panchasar,81.50509392701268,0.1568439779093645,0.990911844895486,,,,,,,,,,0.040855773875451716,0.2930280586610492,0.990911844895486,,0.3666300913054194,Moderate stress
BGD.3.9.3.10_1,Munshiganj Sadar,Rampal,37.89328215286084,0.0973826778187128,0.666666666666667,,,,,,,,,,0.018161705599159198,0.18193785575192348,0.666666666666667,,0.23760959841950363,Low stress
BGD.3.9.3.11_1,Munshiganj Sadar,Silai,15.839426959808993,0.0173042283068687,0.9614438063986877,,,,,,,,,,0.0066856472758216245,0.032329098604725985,0.9614438063986877,,0.2543503950216547,Low stress
BGD.3.9.4.1_1,Serajdikhan,Balur Char,23.4876173198214,0.0528589841046653,0.9268141409964776,,,,,,,,,,0.01066549922783513,0.09875524518981571,0.9268141409964776,,0.27053407075668895,Low stress
BGD.3.9.4.2_1,Serajdikhan,Basail,14.861823026985098,0.0293809701010414,0.7279387279387285,,,,,,,,,,0.0061769362295213915,0.054891802318745304,0.7279387279387285,,0.20366758728805154,Low stress
BGD.3.9.4.3_1,Serajdikhan,Bayaragadi,11.406616523382413,0.0217846274897711,0.7750309023485791,,,,,,,,,,0.004378967075946271,0.04069972712417808,0.7750309023485791,,0.2097542169109856,Low stress
BGD.3.9.4.4_1,Serajdikhan,Chitrakot,13.029156922605027,0.0171023719422508,0.6020299145299151,,,,,,,,,,0.005223280602558914,0.03195197492142754,0.6020299145299151,,0.16377998209600197,Low stress
BGD.3.9.4.5_1,Serajdikhan,Ichhapur,15.444538844738576,0.0357902263474214,0.5802469135802477,,,,,,,,,,0.006480161250812777,0.06686607089042887,0.5802469135802477,,0.17105691770703713,Low stress
BGD.3.9.4.6_1,Serajdikhan,Jainsar,10.911014437783512,0.0229997402246887,0.0303030303030303,,,,,,,,,,0.004121073007552614,0.0429698947806818,0.0303030303030303,,0.024263649952017248,Low stress
BGD.3.9.4.7_1,Serajdikhan,Kayain,16.189509061872098,0.0306269253625662,0.3273415326395466,,,,,,,,,,0.00686781781181474,0.05721959237055151,0.3273415326395466,,0.10460936761430556,Low stress
BGD.3.9.4.8_1,Serajdikhan,Kola,11.333556792470215,0.0281550607801441,0.0133333333333333,,,,,,,,,,0.004340949335932277,0.05260146364469939,0.0133333333333333,,0.023480225343351018,Low stress
BGD.3.9.4.9_1,Serajdikhan,Latabdi,15.876210966442732,0.032468388737566,0.3680456490727539,,,,,,,,,,0.006704788392048224,0.06065995677002776,0.3680456490727539,,0.11592431249451748,Low stress
BGD.3.9.4.10_1,Serajdikhan,Madhyapara,13.869016942955348,0.0340863661402864,0.3795620437956207,,,,,,,,,,0.005660314513075219,0.06368278737912249,0.3795620437956207,,0.11944361233682813,Low stress
BGD.3.9.4.11_1,Serajdikhan,Malkhanagar,13.938835715429724,0.0394454305230094,0.926739926739927,,,,,,,,,,0.0056966457711689145,0.07369500623024318,0.926739926739927,,0.2597568921740344,Low stress
BGD.3.9.4.12_1,Serajdikhan,Rajanagar,12.680082901969069,0.0305388534161915,0.3299398426654332,,,,,,,,,,0.0050416346370389135,0.0570550495438987,0.3299398426654332,,0.10447088186153841,Low stress
BGD.3.9.4.13_1,Serajdikhan,Rasunia,13.850066529876283,0.0285964859364779,0.5994020926756354,,,,,,,,,,0.0056504533779655995,0.05342616828640002,0.5994020926756354,,0.17080986342033508,Low stress
BGD.3.9.4.14_1,Serajdikhan,Sekharnagar,9.316640022730612,0.0263990493543531,0.2970779220779226,,,,,,,,,,0.003291416078357355,0.049320747190392755,0.2970779220779226,,0.09284830846746106,Low stress
BGD.3.9.5.1_1,Sreenagar,Atpara,13.260538796259056,0.0265457198118388,0.0092592592592592,,,,,,,,,,0.005343683672850831,0.04959476829080631,0.0092592592592592,,0.021810457185737337,Low stress
BGD.3.9.5.2_1,Sreenagar,Baghra,16.60904030361657,0.0207803156549954,0.9760394644115574,,,,,,,,,,0.00708612726186675,0.03882339402451198,0.9760394644115574,,0.2604325049162152,Low stress
BGD.3.9.5.3_1,Sreenagar,Baraikhali,8.025819374289778,0.0129983286812678,0.3010563380281695,,,,,,,,,,0.002619717959511336,0.024284483663830406,0.3010563380281695,,0.08481154097318755,Low stress
BGD.3.9.5.4_1,Sreenagar,Bhagyakul,21.33054175225072,0.0269455538733282,0.9984103406040704,,,,,,,,,,0.009543032212222972,0.050341769230125163,0.9984103406040704,,0.2710394172664506,Low stress
BGD.3.9.5.5_1,Sreenagar,Birtara,11.691638375418265,0.0223057075103074,0.0135746606334841,,,,,,,,,,0.004527282523234583,0.04167324914816709,0.0135746606334841,,0.01979021536952334,Low stress
BGD.3.9.5.6_1,Sreenagar,Hasara,10.29443782161414,0.0241298615476834,0.4669665448411588,,,,,,,,,,0.00380022800580457,0.04508127490341727,0.4669665448411588,,0.13404017362880757,Low stress
BGD.3.9.5.7_1,Sreenagar,Kola Para,17.684767835199153,0.0290592985744801,0.1787538304392239,,,,,,,,,,0.007645898412279991,0.05429083067666375,0.1787538304392239,,0.06674860771155028,Low stress
BGD.3.9.5.8_1,Sreenagar,Kukutia,12.09251862743606,0.0168340472275208,0.066454013822435,,,,,,,,,,0.004735886647663581,0.031450669922050714,0.066454013822435,,0.02951559258739193,Low stress
BGD.3.9.5.9_1,Sreenagar,Patabhog,26.53499594798713,0.0498021428376198,0.0723684210526316,,,,,,,,,,0.012251248955671395,0.09304421774676688,0.0723684210526316,,0.055558081056794856,Low stress
BGD.3.9.5.10_1,Sreenagar,Rarikhal,14.015446273574565,0.0392798965941731,0.3338829348722182,,,,,,,,,,0.005736511238034348,0.07338574293269108,0.3338829348722182,,0.11145034823971017,Low stress
BGD.3.9.5.11_1,Sreenagar,Sholaghar,12.276515550610664,0.0276363754868452,0.4193292843939801,,,,,,,,,,0.004831632239678335,0.05163241563547812,0.4193292843939801,,0.1248363194667837,Low stress
BGD.3.9.5.12_1,Sreenagar,Shyamsiddhi,10.58059659770807,0.0129413691659378,0.6417994641094348,,,,,,,,,,0.003949135068784808,0.024178067488839806,0.6417994641094348,,0.17049184367596654,Low stress
BGD.3.9.5.13_1,Sreenagar,Sreenagar,19.394115066071745,0.0467006844448654,0.433597185576078,,,,,,,,,,0.008535383191454098,0.08724983313627188,0.433597185576078,,0.1423508912682963,Low stress
BGD.3.9.5.14_1,Sreenagar,Tantar,13.018833044934713,0.0232580988983978,0.0178571428571428,,,,,,,,,,0.005217908416098524,0.04345258045088948,0.0178571428571428,,0.02175985223853643,Low stress
BGD.3.9.6.1_1,Tongibari,Abdullahpur,45.13922657966613,0.05278096875,0.9095477386934676,,,,,,,,,,0.02193224277380604,0.09860949086613656,0.9095477386934676,,0.2706731535860371,Low stress
BGD.3.9.6.2_1,Tongibari,Arial,15.929775944778257,0.0278016716467234,0.4922360248447212,,,,,,,,,,0.006732661741632041,0.05194123471466028,0.4922360248447212,,0.1439315030579642,Low stress
BGD.3.9.6.3_1,Tongibari,Autshahi,15.535683093015962,0.0305243025510965,0.7856173677069206,,,,,,,,,,0.006527589543957532,0.057027864491546294,0.7856173677069206,,0.21897513031635435,Low stress
BGD.3.9.6.4_1,Tongibari,Betka,19.579751603691108,0.031630062936889,0.9401408450704224,,,,,,,,,,0.008631981981734241,0.05909373162595619,0.9401408450704224,,0.259170810129384,Low stress
BGD.3.9.6.5_1,Tongibari,Dhipur,16.216616223793572,0.0256580133842392,0.0935251798561152,,,,,,,,,,0.006881923435002517,0.04793628643764416,0.0935251798561152,,0.04291176459120526,Low stress
BGD.3.9.6.6_1,Tongibari,Dighir Para,14.337128827103548,0.0093733203474262,0.9642407454041804,,,,,,,,,,0.0059039036378475945,0.017511962532610694,0.9642407454041804,,0.24955093469259787,Low stress
BGD.3.9.6.7_1,Tongibari,Hasail Banari,9.486966761221602,0.0055057756039867,0.9495284440807884,,,,,,,,,,0.003380048182260998,0.010286316109579252,0.9495284440807884,,0.24233434093145423,Low stress
BGD.3.9.6.8_1,Tongibari,Jashalong,12.12529850284191,0.0247998594716132,0.2317073170731708,,,,,,,,,,0.004752944153423742,0.04633301688020859,0.2317073170731708,,0.0760445628377352,Low stress
BGD.3.9.6.9_1,Tongibari,Kamarkhara,13.449004274739016,0.0176533661776673,0.9693426042983566,,,,,,,,,,0.005441754545450608,0.03298138499690285,0.9693426042983566,,0.2560558376416854,Low stress
BGD.3.9.6.10_1,Tongibari,Kathadia Shimulia,13.399710595330644,0.0170542186189544,0.1463414634146343,,,,,,,,,,0.0054161038311011005,0.031862011155960074,0.1463414634146343,,0.04990351129068504,Low stress
BGD.3.9.6.11_1,Tongibari,Panchgaon,10.540944251120992,0.0135854003223121,0.8996856993190152,,,,,,,,,,0.003928501368322593,0.025381296340754332,0.8996856993190152,,0.23537627909634684,Low stress
BGD.3.9.6.12_1,Tongibari,Sonarang Tongibari,26.61787691713342,0.0378459963896589,0.1826086956521742,,,,,,,,,,0.012294377326085163,0.07070681959216421,0.1826086956521742,,0.07531731170073508,Low stress
BGD.3.11.1.1_1,Araihazar,Araihazar,28.87067247247417,0.0541851920407218,0.2130177514792902,,,,,,,,,,0.013466653690346015,0.10123296949943558,0.2130177514792902,,0.0940726386707634,Low stress
BGD.3.11.1.2_1,Araihazar,Bishnandi,26.11113266549033,0.0319403857698721,0.9878271058455922,,,,,,,,,,0.012030685262454297,0.05967350076034898,0.9878271058455922,,0.2726547758325019,Low stress
BGD.3.11.1.3_1,Araihazar,Brahmandi,26.76433519461616,0.0450824666727837,0.1273885350318474,,,,,,,,,,0.012370589113984134,0.08422655345053269,0.1273885350318474,,0.06627466311124194,Low stress
BGD.3.11.1.4_1,Araihazar,Duptara,34.29622710873933,0.0579820274826386,0.5952380952380958,,,,,,,,,,0.016289923404289273,0.10832651133272976,0.5952380952380958,,0.19323977213769505,Low stress
BGD.3.11.1.5_1,Araihazar,Fatehpur,28.29246516382262,0.0585019669367302,0.4079601990049756,,,,,,,,,,0.013165774740204191,0.10929790246221126,0.4079601990049756,,0.14551062550909952,Low stress
BGD.3.11.1.6_1,Araihazar,Haizadi,15.049527036110012,0.02475358481248,0.1996466431095407,,,,,,,,,,0.0062746108599833015,0.04624656298053232,0.1996466431095407,,0.0686078021645648,Low stress
BGD.3.11.1.7_1,Araihazar,Kala Paharia,15.140358666514226,0.0240593382541271,0.973697270471462,,,,,,,,,,0.006321876477672267,0.04494951782815916,0.973697270471462,,0.2616853994487901,Low stress
BGD.3.11.1.8_1,Araihazar,Khagakanda,17.070858545495494,0.0356618265560355,0.9754081838339044,,,,,,,,,,0.007326441394347926,0.06662618446250343,0.9754081838339044,,0.27010178707809146,Low stress
BGD.3.11.1.9_1,Araihazar,Mahmudpur,18.413781520309644,0.0448212064371736,0.73524720893142,,,,,,,,,,0.008025251749626428,0.08373844685781164,0.73524720893142,,0.21633035933293965,Low stress
BGD.3.11.1.10_1,Araihazar,Sadasardi,32.48464710258492,0.0580425667970933,0.5412844036697254,,,,,,,,,,0.015347240248621774,0.10843961556550803,0.5412844036697254,,0.17941386246480787,Low stress
BGD.3.11.1.11_1,Araihazar,Satgram,25.923716936885583,0.0471111891978228,0.3179396092362351,,,,,,,,,,0.011933160643137104,0.08801676988726242,0.3179396092362351,,0.11506403602685547,Low stress
BGD.3.11.1.12_1,Araihazar,Uchitpur,17.20522457733608,0.0508234317693183,0.1502145922746781,,,,,,,,,,0.007396360798668845,0.09495226877286726,0.1502145922746781,,0.0737454864586406,Low stress
BGD.3.11.2.1_1,Bandar,Bandar,39.54195977508454,0.1069358382689263,0.8025477707006373,,,,,,,,,,0.019019620026518892,0.19978580948350527,0.8025477707006373,,0.27816982400499374,Low stress
BGD.3.11.2.2_1,Bandar,Dhamgar,55.709124505816334,0.1217385662392228,0.040506329113924,,,,,,,,,,0.027432449608865015,0.2274414115527806,0.040506329113924,,0.10070405616550021,Low stress
BGD.3.11.2.3_1,Bandar,Kadam Rasul Paurashava,101.9751868252928,0.1811192499148522,0.9738461538461538,,,,,,,,,,0.051507697447472446,0.338381000635956,0.9738461538461538,,0.38249796766311206,Moderate stress
BGD.3.11.2.4_1,Bandar,Kalagachhia,48.12057873193451,0.0859073838557641,0.9828557126767612,,,,,,,,,,0.023483634622638857,0.16049882342598454,0.9828557126767612,,0.31128197021734044,Low stress
BGD.3.11.2.5_1,Bandar,Madanpur,70.88492090108937,0.1289959130995913,0.0493827160493827,,,,,,,,,,0.035329405629058654,0.2410001486485239,0.0493827160493827,,0.1108274932909525,Low stress
BGD.3.11.2.6_1,Bandar,Musapur,33.85574454125359,0.0856764384971692,0.430992736077482,,,,,,,,,,0.016060711613850368,0.16006735343276013,0.430992736077482,,0.1701960423663767,Low stress
BGD.3.11.3.1_1,Narayanganj Sadar,Alir Tek,37.23172871228819,0.0342360472075264,0.985522430707684,,,,,,,,,,0.017817456224092643,0.06396243313368882,0.985522430707684,,0.27589444176334915,Low stress
BGD.3.11.3.2_1,Narayanganj Sadar,Baktaballi,28.84643052506112,0.0491037128325508,0.9454915494204056,,,,,,,,,,0.013454039025021148,0.09173935675545575,0.9454915494204056,,0.27386327782951936,Low stress
BGD.3.11.3.3_1,Narayanganj Sadar,Enayetnagar,223.13957794967345,0.3471370904227653,0.9438377535101404,,,,,,,,,,0.11455742762313612,0.6485483794258873,0.9438377535101404,,0.50877434222585,Moderate stress
BGD.3.11.3.4_1,Narayanganj Sadar,Fatullah(part),250.6505145926101,0.342602857740711,0.990709773318469,,,,,,,,,,0.12887316111645541,0.6400771749968103,0.990709773318469,,0.523253719025083,Moderate stress
BGD.3.11.3.5_1,Narayanganj Sadar,Gognagar,90.07944387615564,0.1668072319937113,0.9937952430196484,,,,,,,,,,0.045317567028608556,0.31164218105961533,0.9937952430196484,,0.3756506009372209,Moderate stress
BGD.3.11.3.6_1,Narayanganj Sadar,Kashipur,129.1431225645976,0.2271650643776823,0.9375743162901308,,,,,,,,,,0.06564494521389368,0.4244073549873294,0.9375743162901308,,0.40919413140365546,Moderate stress
BGD.3.11.3.7_1,Narayanganj Sadar,Kutubpur,196.3829999719833,0.2886520214575429,0.974514563106796,,,,,,,,,,0.10063423611230937,0.5392820470618859,0.974514563106796,,0.4726310516932828,Moderate stress
BGD.3.11.3.8_1,Narayanganj Sadar,Narayanganj Paurashava,199.040257819604,0.3033657834643024,0.9904109589041096,,,,,,,,,,0.10201698057002437,0.5667714360324523,0.9904109589041096,,0.48677953456539547,Moderate stress
BGD.3.11.3.9_1,Narayanganj Sadar,Siddirganj Paurashava,176.09540686045534,0.2720778413701047,0.8453608247422685,,,,,,,,,,0.0900772790746397,0.5083168810436716,0.8453608247422685,,0.42528202618070804,Moderate stress
BGD.3.11.4.1_1,Rupganj,Bholaba,14.1964171041966,0.040162896562682,0.8174061433447098,,,,,,,,,,0.005830682156853821,0.07503543181471785,0.8174061433447098,,0.23294620983407024,Low stress
BGD.3.11.4.2_1,Rupganj,Bulta,38.21679570681573,0.1235222290193945,0.8805970149253735,,,,,,,,,,0.018330050787838326,0.23077378840745152,0.8805970149253735,,0.3082520999890867,Low stress
BGD.3.11.4.3_1,Rupganj,Daudpur,13.2960861619134,0.0335391858247087,0.907374735356387,,,,,,,,,,0.005362181284171812,0.06266050276387301,0.907374735356387,,0.25091973232012105,Low stress
BGD.3.11.4.4_1,Rupganj,Golakandail,34.049136597512025,0.1008949518471738,0.3989726027397265,,,,,,,,,,0.016161346105981755,0.1884997579286222,0.3989726027397265,,0.1721826044023421,Low stress
BGD.3.11.4.5_1,Rupganj,Kanchan Paurashava,20.4657906813958,0.0478470513185504,0.7743636089772562,,,,,,,,,,0.009093045865734839,0.08939156445415117,0.7743636089772562,,0.2285151681495609,Low stress
BGD.3.11.4.6_1,Rupganj,Kayet Para,29.05348283244277,0.0344762337751292,0.9434857635892996,,,,,,,,,,0.013561781836184705,0.06441116826881643,0.9434857635892996,,0.26384006252588454,Low stress
BGD.3.11.4.7_1,Rupganj,Mura Para,34.27762011845237,0.0944789315689518,0.9400179051029546,,,,,,,,,,0.01628024097444262,0.17651285226914096,0.9400179051029546,,0.303296070959715,Low stress
BGD.3.11.4.8_1,Rupganj,Rupganj,18.72148774283335,0.0364181459259259,0.8851370311476947,,,,,,,,,,0.008185371353442838,0.06803919884559183,0.8851370311476947,,0.24837212592425795,Low stress
BGD.3.11.4.9_1,Rupganj,Tarabo Paurashava,75.64399853501733,0.1827712957752349,0.8583682425693202,,,,,,,,,,0.03780586391783238,0.3414674805744253,0.8583682425693202,,0.3492280244105118,Moderate stress
BGD.3.11.5.1_1,Sonargaon,Baidyer Bazar,26.697352509605565,0.0619655439423386,0.9725497420781134,,,,,,,,,,0.012335733657053524,0.11576882509185135,0.9725497420781134,,0.28859081776449774,Low stress
BGD.3.11.5.2_1,Sonargaon,Baradi,15.14983949514764,0.0399422434565849,0.9609296415903436,,,,,,,,,,0.006326809970768971,0.07462319060419124,0.9609296415903436,,0.2688812510973604,Low stress
BGD.3.11.5.3_1,Sonargaon,Jampur,18.338880652836863,0.0380412276683463,0.1937500000000003,,,,,,,,,,0.007986275946255004,0.07107156577717069,0.1937500000000003,,0.07650705840051182,Low stress
BGD.3.11.5.4_1,Sonargaon,Kachpur,74.85662199313069,0.1429270410488309,0.8907334741925748,,,,,,,,,,0.037396140582024597,0.2670273600999151,0.8907334741925748,,0.3311014008159238,Moderate stress
BGD.3.11.5.5_1,Sonargaon,Mugra Para,29.5469384458805,0.0597409369273797,0.62898376428142,,,,,,,,,,0.013818558955206228,0.11161264209033468,0.62898376428142,,0.2018377893840546,Low stress
BGD.3.11.5.6_1,Sonargaon,Noagaon,13.31615521885042,0.0415411588454657,0.0072886297376093,,,,,,,,,,0.005372624522593734,0.07761040808370305,0.0072886297376093,,0.031134850072735885,Low stress
BGD.3.11.5.7_1,Sonargaon,Pirijpur,51.24703918302399,0.0943915390847337,0.9572553057225396,,,,,,,,,,0.025110535777481624,0.1763495788662769,0.9572553057225396,,0.31108039334482446,Low stress
BGD.3.11.5.8_1,Sonargaon,Sadipur,26.063469895227023,0.0394214726275625,0.141304347826087,,,,,,,,,,0.012005883216435337,0.07365024623571877,0.141304347826087,,0.06590602642559745,Low stress
BGD.3.11.5.9_1,Sonargaon,Sanmandi,20.84209186434724,0.0545369459962756,0.5244988864142545,,,,,,,,,,0.009288859898469226,0.10189014346362717,0.5244988864142545,,0.1705018157752208,Low stress
BGD.3.11.5.10_1,Sonargaon,Shambhupura,21.85115963013928,0.0385909941023934,0.9549859614165376,,,,,,,,,,0.009813943627869868,0.07209868197910052,0.9549859614165376,,0.26790660649796755,Low stress
BGD.3.11.5.11_1,Sonargaon,Sonargaon Paurashava,43.23732972729163,0.1075832963880558,0.4498567335243557,,,,,,,,,,0.020942561876214114,0.20099544085247303,0.4498567335243557,,0.19118961242994012,Low stress
BGD.3.12.1.1_1,Belabo,Amlaba,13.910017190585975,0.013881775983093,0.6243386243386246,,,,,,,,,,0.005681649614306346,0.025935008288580592,0.6243386243386246,,0.1674345688313819,Low stress
BGD.3.12.1.2_1,Belabo,Bajnaba,12.805425838073177,0.0135099386786995,0.6793721973094177,,,,,,,,,,0.005106858736524354,0.025240313057711423,0.6793721973094177,,0.18071990239216315,Low stress
BGD.3.12.1.3_1,Belabo,Belabo,17.30518944320513,0.0340508590086339,0.5345545378850963,,,,,,,,,,0.007448379034072842,0.06361645020765158,0.5345545378850963,,0.15888374365758126,Low stress
BGD.3.12.1.4_1,Belabo,Binyabaid,13.27800485335823,0.0178716146467634,0.7434554973822002,,,,,,,,,,0.005352772400794053,0.03338913367847437,0.7434554973822002,,0.1996911800933337,Low stress
BGD.3.12.1.5_1,Belabo,Char Ujilaba,17.893468088709692,0.0278513790796223,0.8799171842650105,,,,,,,,,,0.007754498757227248,0.05203410198796934,0.8799171842650105,,0.2412930312649328,Low stress
BGD.3.12.1.6_1,Belabo,Narayanpur,17.40447151004263,0.0193425560350197,0.2724719101123596,,,,,,,,,,0.007500041964636004,0.03613726022531577,0.2724719101123596,,0.08376603539280482,Low stress
BGD.3.12.1.7_1,Belabo,Patuli,13.094668462393871,0.0116736654325839,0.8144329896907219,,,,,,,,,,0.005257370526741661,0.021809645258712998,0.8144329896907219,,0.2133445714739267,Low stress
